transaction_id,date,time,client_id,amount,merchant,merchant_city,merchant_state
16810508,15.10.2015,17:03,1606,75.27 USD,merchant: 35451,Selma,AL
16810509,15.10.2015,17:03,1880,53.50 USD,merchant: 60569,Milwaukee,WI
16810510,15.10.2015,17:03,1899,44.50 USD,merchant: 99224,Snohomish,WA
16810512,15.10.2015,17:04,87,442.00 USD,merchant: 49637,Brownsville,TX
16810515,15.10.2015,17:04,1313,72.13 USD,merchant: 98374,Slovan,PA
16810516,15.10.2015,17:04,1353,8.64 USD,merchant: 28395,Pleasant Grove,UT
16810517,15.10.2015,17:05,75,26.74 USD,merchant: 60569,Humble,TX
16810519,15.10.2015,17:05,1885,21.51 USD,merchant: 18917,Winder,GA
16810520,15.10.2015,17:06,804,22.43 USD,merchant: 24605,Cabo San Lucas,Mexico
16810521,15.10.2015,17:06,1586,75.09 USD,merchant: 92883,Valley Stream,NY
16810522,15.10.2015,17:06,1777,40.22 USD,merchant: 35315,Annandale,VA
16810524,15.10.2015,17:07,1006,14.44 USD,merchant: 86616,Michigan City,IN
16810525,15.10.2015,17:08,138,3.28 USD,merchant: 81833,Punxsutawney,PA
16810526,15.10.2015,17:09,172,60.00 USD,merchant: 27092,New Berlin,IL
16810529,15.10.2015,17:10,1081,34.30 USD,merchant: 19756,Aurora,CO
16810531,15.10.2015,17:11,171,60.00 USD,merchant: 61195,Greenville,SC
16810532,15.10.2015,17:11,478,12.04 USD,merchant: 83480,Suwanee,GA
16810535,15.10.2015,17:11,1807,200.88 USD,merchant: 84708,Bronx,NY
16810538,15.10.2015,17:12,614,0.00 USD,merchant: 27092,Gastonia,NC
16810539,15.10.2015,17:12,1018,58.49 USD,merchant: 25887,Palm Coast,FL
16810540,15.10.2015,17:12,1039,1.76 USD,merchant: 14528,Los Angeles,CA
16810541,15.10.2015,17:12,1812,85.82 USD,merchant: 18935,North Little Rock,AR
16810542,15.10.2015,17:13,197,38.30 USD,merchant: 12727,Berea,KY
16810543,15.10.2015,17:13,208,56.54 USD,merchant: 88646,Federal Way,WA
16810544,15.10.2015,17:14,112,444.00 USD,merchant: 39991,Lincoln Park,MI
16810546,15.10.2015,17:14,566,65.51 USD,merchant: 22724,Holly,MI
16810547,15.10.2015,17:14,1156,21.71 USD,merchant: 32858,Belleville,NJ
16810548,15.10.2015,17:14,1367,29.75 USD,merchant: 75197,Green Bay,WI
16810551,15.10.2015,17:15,979,25.87 USD,merchant: 10218,Pomona,CA
16810552,15.10.2015,17:16,476,52.74 USD,merchant: 71478,Philadelphia,PA
16810555,15.10.2015,17:17,1239,1.29 USD,merchant: 60569,Placentia,CA
16810557,15.10.2015,17:18,1285,58.41 USD,merchant: 3127,Annandale,VA
16810558,15.10.2015,17:19,990,46.96 USD,merchant: 100340,Donaldsonville,LA
16810559,15.10.2015,17:19,1837,33.21 USD,merchant: 54566,Los Angeles,CA
16810560,15.10.2015,17:20,21,5.99 USD,merchant: 31692,Terre Haute,IN
16810561,15.10.2015,17:20,776,120.00 USD,merchant: 27092,Memphis,TN
16810562,15.10.2015,17:20,1744,46.01 USD,merchant: 11316,Wildersville,TN
16810564,15.10.2015,17:22,121,-277.00 USD,merchant: 49637,West Bend,WI
16810565,15.10.2015,17:22,1515,23.75 USD,merchant: 5865,Lebanon,PA
16810568,15.10.2015,17:24,734,20.36 USD,merchant: 35451,Buffalo,NY
16810570,15.10.2015,17:24,1723,191.32 USD,merchant: 30286,Maryville,IL
16810571,15.10.2015,17:25,546,86.37 USD,merchant: 29153,Coventry,RI
16810572,15.10.2015,17:26,171,60.26 USD,merchant: 61195,Greenville,SC
16810573,15.10.2015,17:26,721,7.48 USD,merchant: 67440,Miami,FL
16810574,15.10.2015,17:26,976,32.35 USD,merchant: 35025,Norwalk,CT
16810575,15.10.2015,17:26,1210,264.14 USD,merchant: 54850,Northumberland,PA
16810577,15.10.2015,17:27,1356,60.00 USD,merchant: 27092,Oshkosh,WI
16810578,15.10.2015,17:28,211,46.45 USD,merchant: 94367,Lake Havasu City,AZ
16810580,15.10.2015,17:29,985,60.31 USD,merchant: 20519,Lennon,MI
16810583,15.10.2015,17:30,366,20.98 USD,merchant: 99381,Oshkosh,WI
16810584,15.10.2015,17:30,1516,13.30 USD,merchant: 54566,Los Angeles,CA
16810585,15.10.2015,17:31,154,-77.00 USD,merchant: 43293,Fayetteville,NC
16810587,15.10.2015,17:31,1313,54.44 USD,merchant: 98374,Slovan,PA
16810588,15.10.2015,17:33,573,26.96 USD,merchant: 23866,Lincolnton,GA
16810589,15.10.2015,17:33,655,20.00 USD,merchant: 27092,Madison,OH
16810591,15.10.2015,17:33,1507,24.44 USD,merchant: 62311,South Beloit,IL
16810592,15.10.2015,17:34,702,91.00 USD,merchant: 43293,Huntington Station,NY
16810594,15.10.2015,17:34,1344,52.05 USD,merchant: 25887,Sterling Heights,MI
16810595,15.10.2015,17:34,1360,41.52 USD,merchant: 88646,Crestview,FL
16810596,15.10.2015,17:34,1424,27.18 USD,merchant: 32606,Sedona,AZ
16810598,15.10.2015,17:36,753,17.90 USD,merchant: 98374,Reform,AL
16810602,15.10.2015,17:38,614,2.36 USD,merchant: 79770,Concord,NC
16810603,15.10.2015,17:38,742,228.06 USD,merchant: 91889,Manassas,VA
16810604,15.10.2015,17:38,1079,93.90 USD,merchant: 60569,East Northport,NY
16810605,15.10.2015,17:38,1341,57.44 USD,merchant: 69972,Columbia City,IN
16810607,15.10.2015,17:39,363,17.43 USD,merchant: 34490,Lakeland,FL
16810610,15.10.2015,17:39,1213,18.53 USD,merchant: 1048,Calistoga,CA
16810611,15.10.2015,17:39,1224,29.87 USD,merchant: 98374,College Park,MD
16810613,15.10.2015,17:40,154,8.15 USD,merchant: 43293,Fayetteville,NC
16810614,15.10.2015,17:40,908,43.23 USD,merchant: 34490,Raleigh,NC
16810616,15.10.2015,17:42,1314,50.61 USD,merchant: 11947,New Braunfels,TX
16810617,15.10.2015,17:43,148,17.19 USD,merchant: 76599,Bristol,NH
16810620,15.10.2015,17:44,408,36.00 USD,merchant: 59935,Barron,WI
16810622,15.10.2015,17:44,1602,30.11 USD,merchant: 1238,Fayetteville,AR
16810623,15.10.2015,17:45,100,277.61 USD,merchant: 94123,High Point,NC
16810625,15.10.2015,17:45,702,-91.00 USD,merchant: 43293,Huntington Station,NY
16810626,15.10.2015,17:45,814,31.43 USD,merchant: 19756,Palm Bay,FL
16810627,15.10.2015,17:47,862,87.23 USD,merchant: 69927,Anaheim,CA
16810632,15.10.2015,17:50,1356,45.76 USD,merchant: 66721,Colfax,WI
16810633,15.10.2015,17:50,1989,816.05 USD,merchant: 41620,Virginia Beach,VA
16810634,15.10.2015,17:51,55,32.26 USD,merchant: 25887,West Lafayette,IN
16810635,15.10.2015,17:51,171,57.31 USD,merchant: 20519,Piedmont,SC
16810637,15.10.2015,17:51,994,25.65 USD,merchant: 90250,Lakewood,NJ
16810638,15.10.2015,17:51,1638,32.05 USD,merchant: 75936,Sparta,GA
16810639,15.10.2015,17:52,20,0.72 USD,merchant: 86438,Weatherford,TX
16810641,15.10.2015,17:52,1998,20.42 USD,merchant: 19756,Daly City,CA
16810642,15.10.2015,17:53,50,51.43 USD,merchant: 99795,Iron Mountain,MI
16810643,15.10.2015,17:53,154,77.00 USD,merchant: 43293,Fayetteville,NC
16810644,15.10.2015,17:53,442,379.02 USD,merchant: 69150,Barnhart,MO
16810646,15.10.2015,17:54,442,435.12 USD,merchant: 69150,Barnhart,MO
16810647,15.10.2015,17:54,677,150.86 USD,merchant: 53897,Saint Paul,MN
16810648,15.10.2015,17:54,811,35.69 USD,merchant: 99416,Overland Park,KS
16810649,15.10.2015,17:54,1575,0.86 USD,merchant: 14528,Gainesville,FL
16810650,15.10.2015,17:54,1646,7.64 USD,merchant: 22204,Mckeesport,PA
16810651,15.10.2015,17:55,126,32.84 USD,merchant: 30055,Drasco,AR
16810652,15.10.2015,17:55,408,84.00 USD,merchant: 59935,Barron,WI
16810653,15.10.2015,17:56,852,36.26 USD,merchant: 26810,Chiefland,FL
16810654,15.10.2015,17:56,1224,74.78 USD,merchant: 45926,College Park,MD
16810655,15.10.2015,17:57,45,1.73 USD,merchant: 56678,Clifton,NJ
16810656,15.10.2015,17:57,702,117.85 USD,merchant: 43293,Huntington Station,NY
16810658,15.10.2015,17:57,1916,11.17 USD,merchant: 61195,Quincy,FL
16810660,15.10.2015,17:58,346,140.00 USD,merchant: 27092,Lemoore,CA
16810661,15.10.2015,17:58,408,-84.00 USD,merchant: 59935,Barron,WI
16810662,15.10.2015,17:58,795,51.83 USD,merchant: 20519,Dallas,TX
16810663,15.10.2015,17:59,104,50.46 USD,merchant: 75936,Grand Prairie,TX
16810665,15.10.2015,18:01,811,21.89 USD,merchant: 30055,Junction City,KS
16810667,15.10.2015,18:01,1302,66.11 USD,merchant: 65698,Jefferson,NC
16810668,15.10.2015,18:01,1776,43.46 USD,merchant: 32858,Steubenville,OH
16810669,15.10.2015,18:02,759,28.79 USD,merchant: 50867,Franklin,TN
16810670,15.10.2015,18:02,1818,200.00 USD,merchant: 27092,Virginia Beach,VA
16810671,15.10.2015,18:03,17,41.70 USD,merchant: 25887,Hickory,NC
16810672,15.10.2015,18:03,282,29.02 USD,merchant: 13646,San Antonio,TX
16810674,15.10.2015,18:03,1397,4.31 USD,merchant: 40529,Miami,OK
16810675,15.10.2015,18:03,1515,16.19 USD,merchant: 5865,Lebanon,PA
16810676,15.10.2015,18:04,327,14.19 USD,merchant: 94208,Saint Johnsbury,VT
16810677,15.10.2015,18:04,977,11.53 USD,merchant: 86410,Nevada,TX
16810678,15.10.2015,18:04,1629,38.37 USD,merchant: 86410,Fort Lauderdale,FL
16810679,15.10.2015,18:04,1772,10.18 USD,merchant: 20561,El Monte,CA
16810680,15.10.2015,18:05,96,1.92 USD,merchant: 14528,Yorba Linda,CA
16810682,15.10.2015,18:05,1640,42.48 USD,merchant: 87324,Adrian,MI
16810684,15.10.2015,18:08,1326,13.45 USD,merchant: 30055,Jersey Shore,PA
16810686,15.10.2015,18:08,1495,94.42 USD,merchant: 68389,Indianapolis,IN
16810687,15.10.2015,18:09,113,53.34 USD,merchant: 75936,Fort Collins,CO
16810689,15.10.2015,18:09,1710,24.85 USD,merchant: 42858,Portage,WI
16810690,15.10.2015,18:10,503,13.80 USD,merchant: 32175,Chicago,IL
16810691,15.10.2015,18:10,1241,24.64 USD,merchant: 32606,Frankfort,IN
16810692,15.10.2015,18:11,802,7.49 USD,merchant: 61195,Concord,CA
16810694,15.10.2015,18:12,1209,191.82 USD,merchant: 30286,Pelham,NY
16810695,15.10.2015,18:12,1246,-63.00 USD,merchant: 61195,Eight Mile,AL
16810702,15.10.2015,18:16,655,20.00 USD,merchant: 27092,Madison,OH
16810704,15.10.2015,18:17,165,140.25 USD,merchant: 25887,Oakland,CA
16810705,15.10.2015,18:17,637,30.84 USD,merchant: 88646,Fair Haven,NJ
16810707,15.10.2015,18:17,1405,76.36 USD,merchant: 18366,Grand Forks,ND
16810708,15.10.2015,18:18,84,33.11 USD,merchant: 86410,North Wilkesboro,NC
16810709,15.10.2015,18:18,696,97.93 USD,merchant: 75936,Woodmere,NY
16810711,15.10.2015,18:18,1135,14.65 USD,merchant: 99631,Torrance,CA
16810712,15.10.2015,18:18,1246,63.00 USD,merchant: 61195,Eight Mile,AL
16810713,15.10.2015,18:18,1777,26.34 USD,merchant: 20561,Annandale,VA
16810714,15.10.2015,18:19,397,9.13 USD,merchant: 46568,Philadelphia,PA
16810715,15.10.2015,18:19,1809,62.29 USD,merchant: 74624,Broad Run,VA
16810716,15.10.2015,18:20,375,1.41 USD,merchant: 86438,Statesville,NC
16810718,15.10.2015,18:22,1568,12.04 USD,merchant: 82981,Deer Park,NY
16810719,15.10.2015,18:23,55,47.81 USD,merchant: 88646,West Lafayette,IN
16810720,15.10.2015,18:23,577,60.00 USD,merchant: 27092,Pinetop,AZ
16810721,15.10.2015,18:23,1246,30.58 USD,merchant: 61195,Eight Mile,AL
16810722,15.10.2015,18:23,1664,1.03 USD,merchant: 14528,Ann Arbor,MI
16810723,15.10.2015,18:24,73,23.52 USD,merchant: 39946,Hopewell Junction,NY
16810724,15.10.2015,18:24,909,45.04 USD,merchant: 28644,Olympia,WA
16810725,15.10.2015,18:24,1030,10.80 USD,merchant: 35722,Vancouver,WA
16810726,15.10.2015,18:25,275,61.45 USD,merchant: 75936,Seabrook,TX
16810729,15.10.2015,18:25,619,16.93 USD,merchant: 68731,Rochester,MN
16810731,15.10.2015,18:26,987,67.84 USD,merchant: 83229,Gaithersburg,MD
16810732,15.10.2015,18:26,1503,25.30 USD,merchant: 89566,Montgomery,AL
16810733,15.10.2015,18:27,79,22.26 USD,merchant: 70031,Niceville,FL
16810734,15.10.2015,18:27,126,35.31 USD,merchant: 30055,Drasco,AR
16810735,15.10.2015,18:27,379,27.22 USD,merchant: 16851,Mobile,AL
16810736,15.10.2015,18:28,89,21.32 USD,merchant: 23801,Mesilla Park,NM
16810738,15.10.2015,18:28,459,15.28 USD,merchant: 52499,Blackville,SC
16810740,15.10.2015,18:29,235,64.25 USD,merchant: 32175,New York,NY
16810741,15.10.2015,18:30,1030,13.21 USD,merchant: 35722,Vancouver,WA
16810742,15.10.2015,18:30,1144,33.18 USD,merchant: 67570,Houston,TX
16810745,15.10.2015,18:31,47,30.62 USD,merchant: 77201,Bronx,NY
16810746,15.10.2015,18:31,248,37.19 USD,merchant: 30055,Tampa,FL
16810747,15.10.2015,18:32,27,21.79 USD,merchant: 60569,Columbia,MS
16810748,15.10.2015,18:32,172,84.95 USD,merchant: 60186,Decatur,IL
16810751,15.10.2015,18:32,1411,66.73 USD,merchant: 10455,Saint Charles,IL
16810752,15.10.2015,18:32,1448,82.25 USD,merchant: 29791,Inman,SC
16810753,15.10.2015,18:33,114,1.51 USD,merchant: 64586,North Hollywood,CA
16810754,15.10.2015,18:33,803,37.24 USD,merchant: 25717,Turlock,CA
16810755,15.10.2015,18:33,1820,32.82 USD,merchant: 93983,Miami,FL
16810756,15.10.2015,18:33,1913,49.44 USD,merchant: 18215,Howell,MI
16810757,15.10.2015,18:34,639,27.27 USD,merchant: 13646,Franklin,OH
16810758,15.10.2015,18:34,909,-89.00 USD,merchant: 56431,Olympia,WA
16810762,15.10.2015,18:35,452,68.43 USD,merchant: 45244,Houston,TX
16810764,15.10.2015,18:35,1383,51.37 USD,merchant: 99115,Somerville,MA
16810767,15.10.2015,18:36,663,14.86 USD,merchant: 19756,Gadsden,AL
16810768,15.10.2015,18:36,711,28.52 USD,merchant: 19756,Belleville,IL
16810770,15.10.2015,18:37,932,69.18 USD,merchant: 17493,Heflin,LA
16810771,15.10.2015,18:37,1826,29.39 USD,merchant: 29920,Lady Lake,FL
16810772,15.10.2015,18:38,104,42.83 USD,merchant: 72681,Grand Prairie,TX
16810774,15.10.2015,18:38,1485,1.84 USD,merchant: 92208,Clarksville,TN
16810775,15.10.2015,18:39,1082,60.00 USD,merchant: 27092,Fresno,CA
16810776,15.10.2015,18:39,1495,81.65 USD,merchant: 68389,Indianapolis,IN
16810777,15.10.2015,18:39,1859,56.90 USD,merchant: 25887,Middletown,NY
16810778,15.10.2015,18:40,1945,23.46 USD,merchant: 30055,Little Rock,AR
16810779,15.10.2015,18:41,1008,100.00 USD,merchant: 27092,Chicago,IL
16810780,15.10.2015,18:41,1288,26.42 USD,merchant: 32606,Sandyville,WV
16810781,15.10.2015,18:41,1369,34.42 USD,merchant: 44578,Martinsville,IN
16810782,15.10.2015,18:42,909,89.00 USD,merchant: 56431,Olympia,WA
16810783,15.10.2015,18:42,932,57.60 USD,merchant: 17493,Heflin,LA
16810784,15.10.2015,18:42,1366,11.89 USD,merchant: 81833,Jacksonville,FL
16810786,15.10.2015,18:43,147,25.70 USD,merchant: 49485,Montgomery,AL
16810787,15.10.2015,18:43,639,1.10 USD,merchant: 14528,Sandusky,OH
16810788,15.10.2015,18:43,720,0.85 USD,merchant: 67274,Detroit,MI
16810789,15.10.2015,18:43,850,30.98 USD,merchant: 36934,Shepherdsville,KY
16810790,15.10.2015,18:44,62,20.72 USD,merchant: 72515,Beverly Hills,CA
16810791,15.10.2015,18:44,285,100.00 USD,merchant: 27092,San Jose,CA
16810792,15.10.2015,18:44,831,78.66 USD,merchant: 20916,Cedar Rapids,IA
16810793,15.10.2015,18:45,362,54.86 USD,merchant: 3866,Las Vegas,NV
16810794,15.10.2015,18:45,408,54.19 USD,merchant: 25717,Barron,WI
16810796,15.10.2015,18:47,96,1.17 USD,merchant: 14528,Yorba Linda,CA
16810797,15.10.2015,18:47,1416,57.96 USD,merchant: 18147,Camillus,NY
16810798,15.10.2015,18:47,1444,217.09 USD,merchant: 31883,Atlantic City,NJ
16810800,15.10.2015,18:48,1397,3.01 USD,merchant: 40529,Miami,OK
16810801,15.10.2015,18:49,316,53.92 USD,merchant: 86616,Houston,TX
16810802,15.10.2015,18:49,672,2.92 USD,merchant: 25887,Crab Orchard,TN
16810803,15.10.2015,18:50,1576,80.00 USD,merchant: 27092,Southgate,MI
16810804,15.10.2015,18:51,1196,100.00 USD,merchant: 27092,Lake Havasu City,AZ
16810805,15.10.2015,18:51,1412,322.09 USD,merchant: 77694,Bowling Green,KY
16810806,15.10.2015,18:51,1437,1.35 USD,merchant: 86438,Belfair,WA
16810807,15.10.2015,18:51,1727,103.93 USD,merchant: 4368,Columbia,SC
16810808,15.10.2015,18:51,1896,96.65 USD,merchant: 2177,Monroe,MI
16810809,15.10.2015,18:52,1083,35.61 USD,merchant: 75936,Pataskala,OH
16810810,15.10.2015,18:52,1323,2.38 USD,merchant: 86438,Lordsburg,NM
16810811,15.10.2015,18:53,799,13.69 USD,merchant: 30055,Buffalo,NY
16810812,15.10.2015,18:53,1034,85.08 USD,merchant: 35451,Monroe,NC
16810813,15.10.2015,18:53,1908,57.53 USD,merchant: 75379,Knoxville,TN
16810814,15.10.2015,18:54,782,15.43 USD,merchant: 44682,Defiance,OH
16810815,15.10.2015,18:54,1428,5.90 USD,merchant: 80263,Lebanon,MO
16810818,15.10.2015,18:55,951,8.96 USD,merchant: 37768,Compton,CA
16810821,15.10.2015,18:56,909,25.47 USD,merchant: 56431,Olympia,WA
16810824,15.10.2015,18:57,1391,59.30 USD,merchant: 94992,Parsippany,NJ
16810826,15.10.2015,18:58,273,56.81 USD,merchant: 60947,Hubbard,OH
16810827,15.10.2015,18:58,564,1.54 USD,merchant: 91128,Andover,ME
16810830,15.10.2015,18:58,1050,51.76 USD,merchant: 12727,Durham,NC
16810831,15.10.2015,18:58,1083,41.81 USD,merchant: 75936,Pataskala,OH
16810832,15.10.2015,18:58,1587,73.07 USD,merchant: 38602,Sharon,MA
16810833,15.10.2015,18:59,459,9.98 USD,merchant: 32938,Blackville,SC
16810834,15.10.2015,18:59,847,26.31 USD,merchant: 9028,Fort Gibson,OK
16810835,15.10.2015,18:59,1677,50.81 USD,merchant: 78287,Lubbock,TX
16810836,15.10.2015,18:59,1861,15.87 USD,merchant: 61195,Allen,TX
16810837,15.10.2015,19:00,988,29.30 USD,merchant: 48919,Gretna,LA
16810840,15.10.2015,19:01,1733,60.00 USD,merchant: 27092,Barbourville,KY
16810841,15.10.2015,19:01,1902,63.89 USD,merchant: 19964,Cambridge,OH
16810842,15.10.2015,19:02,1764,74.05 USD,merchant: 34702,Evart,MI
16810845,15.10.2015,19:03,1855,-67.00 USD,merchant: 50867,San Jose,CA
16810846,15.10.2015,19:04,1428,1.34 USD,merchant: 14528,Lebanon,MO
16810847,15.10.2015,19:04,1559,34.32 USD,merchant: 61195,Acworth,GA
16810849,15.10.2015,19:05,1002,42.49 USD,merchant: 58069,Bakersfield,CA
16810850,15.10.2015,19:05,1511,35.29 USD,merchant: 61195,Madison,WI
16810851,15.10.2015,19:05,1559,-77.00 USD,merchant: 61195,Acworth,GA
16810853,15.10.2015,19:05,1772,6.33 USD,merchant: 20561,El Monte,CA
16810855,15.10.2015,19:07,808,54.64 USD,merchant: 99370,Brentwood,NY
16810859,15.10.2015,19:07,1479,423.00 USD,merchant: 51300,Guadalajara,Mexico
16810862,15.10.2015,19:08,488,55.61 USD,merchant: 75936,Gregory,TX
16810863,15.10.2015,19:08,754,45.09 USD,merchant: 12014,Myrtle Beach,SC
16810864,15.10.2015,19:08,1096,15.66 USD,merchant: 20561,Syracuse,NY
16810865,15.10.2015,19:08,1668,31.79 USD,merchant: 48618,Dover,NH
16810866,15.10.2015,19:08,1915,566.11 USD,merchant: 53964,Monroe,NY
16810867,15.10.2015,19:09,1018,42.23 USD,merchant: 26909,Palm Coast,FL
16810868,15.10.2015,19:09,1559,77.00 USD,merchant: 61195,Acworth,GA
16810869,15.10.2015,19:10,534,40.00 USD,merchant: 27092,Lucas,IA
16810870,15.10.2015,19:10,1552,37.45 USD,merchant: 17457,Meridian,ID
16810871,15.10.2015,19:10,1855,85.11 USD,merchant: 50867,San Jose,CA
16810872,15.10.2015,19:11,641,15.62 USD,merchant: 78282,Miami,FL
16810873,15.10.2015,19:11,704,112.05 USD,merchant: 40461,Mount Kisco,NY
16810874,15.10.2015,19:11,1286,26.76 USD,merchant: 68079,Orchard Park,NY
16810875,15.10.2015,19:12,356,84.46 USD,merchant: 31883,Atlantic City,NJ
16810876,15.10.2015,19:12,858,6.50 USD,merchant: 84531,Franklin,LA
16810878,15.10.2015,19:12,1511,100.00 USD,merchant: 61195,Madison,WI
16810879,15.10.2015,19:13,452,51.75 USD,merchant: 60569,Humble,TX
16810880,15.10.2015,19:13,462,63.52 USD,merchant: 60569,Easton,PA
16810881,15.10.2015,19:14,487,75.58 USD,merchant: 68102,Albany,NY
16810883,15.10.2015,19:15,885,0.27 USD,merchant: 14528,Crane,MO
16810884,15.10.2015,19:15,1966,-61.00 USD,merchant: 59935,Paragould,AR
16810885,15.10.2015,19:16,148,29.06 USD,merchant: 67570,North Woodstock,NH
16810886,15.10.2015,19:16,256,69.19 USD,merchant: 61195,Zebulon,NC
16810887,15.10.2015,19:16,461,27.01 USD,merchant: 78758,Canton,MI
16810888,15.10.2015,19:16,734,7.14 USD,merchant: 50783,Buffalo,NY
16810889,15.10.2015,19:17,247,110.79 USD,merchant: 60569,Westlake,LA
16810890,15.10.2015,19:17,328,85.66 USD,merchant: 45580,Charlotte,NC
16810891,15.10.2015,19:17,1190,103.34 USD,merchant: 84082,Summerville,SC
16810892,15.10.2015,19:18,248,54.38 USD,merchant: 30055,Tampa,FL
16810894,15.10.2015,19:19,1830,71.57 USD,merchant: 60569,Asheville,NC
16810895,15.10.2015,19:19,1966,3.40 USD,merchant: 59935,Paragould,AR
16810896,15.10.2015,19:20,1452,29.29 USD,merchant: 50867,Houston,TX
16810897,15.10.2015,19:20,1485,1.13 USD,merchant: 92208,Clarksville,TN
16810898,15.10.2015,19:22,21,4.11 USD,merchant: 75781,West Terre Haute,IN
16810899,15.10.2015,19:22,34,190.47 USD,merchant: 60569,Sacramento,CA
16810902,15.10.2015,19:22,1086,340.00 USD,merchant: 80588,Tacoma,WA
16810903,15.10.2015,19:22,1446,17.19 USD,merchant: 78605,Hendrix,OK
16810904,15.10.2015,19:22,1855,67.00 USD,merchant: 50867,San Jose,CA
16810905,15.10.2015,19:22,1966,61.00 USD,merchant: 59935,Paragould,AR
16810906,15.10.2015,19:23,376,172.78 USD,merchant: 87935,Vincentown,NJ
16810907,15.10.2015,19:23,480,48.05 USD,merchant: 86959,Walnut Creek,CA
16810908,15.10.2015,19:23,1851,20.90 USD,merchant: 30928,Morrisville,NC
16810909,15.10.2015,19:25,514,57.10 USD,merchant: 45536,Melbourne,FL
16810910,15.10.2015,19:25,840,87.61 USD,merchant: 59199,San Francisco,CA
16810912,15.10.2015,19:25,1073,282.44 USD,merchant: 30286,South Bend,IN
16810913,15.10.2015,19:25,1228,35.30 USD,merchant: 92883,Austin,TX
16810914,15.10.2015,19:25,1411,63.37 USD,merchant: 12014,Saint Charles,IL
16810916,15.10.2015,19:27,1526,22.08 USD,merchant: 9423,Burney,CA
16810917,15.10.2015,19:28,21,43.08 USD,merchant: 30286,Brazil,IN
16810919,15.10.2015,19:28,847,25.29 USD,merchant: 9028,Fort Gibson,OK
16810920,15.10.2015,19:28,1511,-100.00 USD,merchant: 61195,Madison,WI
16810921,15.10.2015,19:29,363,1.05 USD,merchant: 98374,Seminole,FL
16810922,15.10.2015,19:30,1098,29.72 USD,merchant: 50867,Hawarden,IA
16810923,15.10.2015,19:31,110,37.20 USD,merchant: 35451,Austin,TX
16810924,15.10.2015,19:31,247,100.19 USD,merchant: 50783,Lake Charles,LA
16810926,15.10.2015,19:31,1902,8.17 USD,merchant: 60206,Caldwell,OH
16810927,15.10.2015,19:31,1904,-86.00 USD,merchant: 59935,Mcalester,OK
16810929,15.10.2015,19:32,1411,81.75 USD,merchant: 3637,Saint Charles,IL
16810930,15.10.2015,19:32,1756,36.50 USD,merchant: 19756,Durham,NC
16810931,15.10.2015,19:32,1888,83.00 USD,merchant: 59935,Farmington,MN
16810932,15.10.2015,19:33,80,19.60 USD,merchant: 32606,Frankfort,IN
16810933,15.10.2015,19:33,733,83.61 USD,merchant: 35451,Brownwood,TX
16810934,15.10.2015,19:34,1904,37.00 USD,merchant: 59935,Mcalester,OK
16810935,15.10.2015,19:35,150,250.57 USD,merchant: 54850,Lorton,VA
16810937,15.10.2015,19:36,759,7.17 USD,merchant: 43685,Franklin,TN
16810939,15.10.2015,19:36,1416,37.37 USD,merchant: 69972,Camillus,NY
16810940,15.10.2015,19:37,173,97.85 USD,merchant: 75781,Abilene,TX
16810941,15.10.2015,19:37,942,68.69 USD,merchant: 35451,Prairieville,LA
